Metadata_Plate	Metadata_Site	Metadata_Well	Metadata_genotype	Metadata_number_of_singlecells	UMAP0	UMAP1
Plate_3_prime	20	G12	Null	187	2.5566244	1.1618686
Plate_3	8	D3	WT	305	2.2533317	0.82445437
Plate_5	13	D9	Null	135	2.593913	-3.47682
Plate_3	25	D12	Null	623	6.2092085	1.2876463
Plate_3	13	B3	WT	297	2.9998288	0.85341924
Plate_3	1	E12	Null	607	-0.11725926	0.5588455
Plate_5	2	E2	WT	102	4.992567	0.60066867
Plate_3	15	C4	WT	666	3.534232	0.74136007
Plate_3	2	B3	WT	297	1.550006	2.5250494
Plate_3	5	E12	Null	607	-2.7721543	0.28664267
Plate_5	3	F10	Null	152	-0.8476147	1.5185053
Plate_3	3	D4	WT	636	3.931443	-1.169619
Plate_3	2	E12	Null	607	-2.1614962	-1.6055459
Plate_3	9	C12	Null	570	2.8551433	1.6557484
Plate_3	12	D12	Null	623	1.8237594	-2.7750168
Plate_3_prime	12	C9	Null	42	2.7139025	-1.0043675
Plate_3	25	F11	Null	329	0.68412656	1.3752847
Plate_3	6	D11	Null	216	2.3738284	-0.2742209
Plate_3	3	D12	Null	623	2.9216652	0.0518057
Plate_3	17	D11	Null	216	-0.5269307	1.2391287
Plate_5	8	F3	WT	92	0.40718457	1.2497144
Plate_3	21	F4	WT	438	-2.374421	-1.5407852
Plate_3	16	D2	WT	152	0.9536295	-3.2129908
Plate_3	19	F4	WT	438	0.98549247	-0.9167292
Plate_3_prime	5	D3	WT	168	-0.11973536	2.1050165
Plate_3	7	F11	Null	329	1.7831799	2.2431405
Plate_5	2	D11	Null	178	1.8415926	2.2605088
Plate_5	13	C11	Null	154	-0.20297857	-1.5169524
Plate_3_prime	25	D12	Null	193	-1.8162451	-1.2490311
Plate_5	12	B10	Null	155	2.4109685	0.83993745
Plate_3	20	B9	Null	71	-1.1267278	-0.6864722
Plate_3	19	G11	Null	250	1.2577325	-1.0736866
Plate_3_prime	19	C3	WT	138	1.3851777	-2.9089632
Plate_5	7	E12	Null	115	1.8854837	-0.8978111
Plate_5	16	F2	WT	111	-0.9008486	-1.2541422
Plate_3	10	F3	WT	185	0.20782399	1.443224
Plate_5	15	D11	Null	178	-0.13735217	0.2702282
Plate_5	7	C11	Null	154	1.6225898	-0.40211323
Plate_3_prime	4	F10	Null	66	1.7582835	-2.0246394
Plate_3_prime	18	G4	WT	388	1.2025384	3.02279
Plate_3	4	D12	Null	623	2.5054183	-0.9980407
Plate_5	9	G10	Null	129	1.7038698	-2.9814608
Plate_5	1	G4	WT	100	2.0937738	-3.1943908
Plate_3	4	B3	WT	297	2.1112123	0.9193164
Plate_5	12	G4	WT	100	0.9966569	0.74046737
Plate_3	9	D2	WT	152	1.920224	2.8293233
Plate_3_prime	2	E3	WT	156	-0.9634538	-1.5275321
Plate_3_prime	2	D10	Null	51	-0.14101844	-0.80115336
Plate_3	1	D12	Null	623	2.6389837	-0.93657726
Plate_3_prime	24	E4	WT	246	2.017908	-0.77001095
Plate_3	5	G12	Null	481	1.2537062	-2.0788789
Plate_5	5	G9	Null	149	-2.7108397	0.30275598
Plate_3_prime	13	D11	Null	100	-0.38562843	-2.1048431
Plate_3	2	F11	Null	329	-0.47371405	-1.3650737
Plate_3	8	D4	WT	636	1.9286512	-1.0500902
Plate_5	3	C1	WT	66	2.891654	1.4638268
Plate_3	9	B12	Null	531	-1.8350084	-1.8754717
Plate_5	9	D11	Null	178	-0.89063734	-1.3045661
Plate_3	3	B12	Null	531	1.9719348	2.6749713
Plate_3	8	F10	Null	150	-0.15178765	0.95536464
Plate_3	9	F1	WT	43	-0.72348946	0.43015188
Plate_5	1	G3	WT	121	1.1446869	2.9093618
Plate_3	2	G12	Null	481	2.1450825	0.8445855
Plate_3	20	C4	WT	666	2.6547716	1.5825013
Plate_3	11	C12	Null	570	-0.23310445	-1.530953
Plate_5	7	B12	Null	148	2.9361138	0.16258627
Plate_3	16	C2	WT	175	1.0057828	-3.4686422
Plate_3	13	C2	WT	175	-1.3420249	-1.4646019
Plate_3_prime	23	D4	WT	358	2.7680614	-0.7622778
Plate_3	12	D2	WT	152	0.55881304	-0.23613866
Plate_3_prime	9	F4	WT	284	3.4226415	-0.45834118
Plate_3	22	C11	Null	281	2.206509	0.1431322
Plate_3_prime	14	B12	Null	200	2.490497	-3.3822398
Plate_3_prime	4	F4	WT	284	3.5344052	0.9938531
Plate_3	22	E11	Null	331	-0.83167964	-1.1678177
Plate_3	13	C12	Null	570	-0.10667326	1.8255304
Plate_3	24	G3	WT	187	-0.19769335	0.30373392
Plate_5	19	B12	Null	148	2.2837653	1.0372264
Plate_3	17	F11	Null	329	-2.4604013	0.26331124
Plate_3	18	E3	WT	168	3.121633	-0.12992999
Plate_3_prime	19	C3	WT	138	1.2003075	-3.099367
Plate_3	16	F4	WT	438	1.4755371	-0.9780893
Plate_5	16	F12	Null	125	1.8645179	-3.3805869
Plate_3_prime	12	G1	WT	27	0.8236279	-2.6183202
Plate_3_prime	15	B4	WT	219	5.272911	1.1310577
Plate_5	16	C4	WT	104	2.4744868	2.2455363
Plate_3	17	B4	WT	559	1.070434	-1.2862484
Plate_3	11	D10	Null	135	-0.73953325	1.5987599
Plate_3	23	C4	WT	666	0.829805	0.7969717
Plate_5	6	F12	Null	125	0.9512251	1.0925676
Plate_3	17	G10	Null	117	0.09527882	1.3286971
Plate_5	21	F11	Null	135	2.8717992	0.3208116
Plate_3	20	C2	WT	175	2.0704744	-2.9137585
Plate_5	11	D11	Null	178	0.056795713	2.350355
Plate_3	9	C3	WT	346	2.4359605	0.6265595
Plate_3	15	F11	Null	329	2.971274	0.64319664
Plate_3	15	B2	WT	139	3.1062963	-2.3692825
Plate_3	22	E12	Null	607	0.14920788	-0.95248014
Plate_5	13	C3	WT	117	2.3169398	1.4552028
Plate_5	9	F12	Null	125	2.999879	-1.0879595
Plate_3	13	C4	WT	666	1.4225813	-3.0799892
Plate_3	14	B4	WT	559	3.296248	-0.823259
Plate_3	2	E3	WT	168	1.1472435	0.6379954
Plate_5	15	F1	WT	88	2.7360342	-3.099497
Plate_5	7	D10	Null	157	-0.41519338	-0.42219108
Plate_3	13	F4	WT	438	2.2954526	1.0493232
Plate_3	21	C11	Null	281	2.8881142	-1.3180659
Plate_5	4	B12	Null	148	-1.2717128	1.2691517
Plate_3_prime	23	F2	WT	91	-1.9177604	-0.25348416
Plate_5	4	E2	WT	102	1.2600207	0.75204176
Plate_3_prime	19	F4	WT	284	-2.8036134	-1.4565326
Plate_5	20	E12	Null	115	0.5089364	1.9640353
Plate_3_prime	15	D4	WT	358	2.5500064	-1.3163794
Plate_5	5	D4	WT	102	0.205891	2.3772905
Plate_5	13	B9	Null	173	2.3279257	-3.2942
Plate_3_prime	20	D4	WT	358	2.8798926	-0.642654
Plate_3	16	C2	WT	175	0.62106997	1.9902891
Plate_3	16	F9	Null	71	-0.40134296	1.1649947
Plate_3	6	B11	Null	279	1.0155672	1.3441124
Plate_3	17	F4	WT	438	-2.8340185	-1.5134499
Plate_3	25	F11	Null	329	3.0058544	-1.0867764
Plate_3_prime	17	F3	WT	174	2.2548246	0.98295987
Plate_5	17	E1	WT	101	-2.398392	0.5821947
Plate_5	10	D3	WT	128	2.8905807	-0.7133521
Plate_3	21	D10	Null	135	0.90339637	-3.3455384
Plate_3_prime	5	B2	WT	55	2.2694771	-1.5542991
Plate_3_prime	3	C12	Null	321	1.7394553	-0.52399975
Plate_5	7	D11	Null	178	2.5892138	-3.0079994
Plate_5	4	B4	WT	112	1.3936256	1.0744048
Plate_3_prime	15	E12	Null	328	2.773471	-0.90021163
Plate_3_prime	15	F2	WT	91	3.2022512	-3.1453047
Plate_3	1	D11	Null	216	2.3757813	0.19656838
Plate_5	19	B3	WT	79	1.0039673	1.0841253
Plate_3	10	F4	WT	438	3.2870343	-0.7967851
Plate_3_prime	17	F1	WT	13	1.643628	-3.664091
Plate_3_prime	10	F11	Null	100	2.1079106	-1.8027267
Plate_3_prime	23	B4	WT	219	-1.0233208	-1.0119059
Plate_5	9	D11	Null	178	1.4447491	-2.259716
Plate_3	8	C1	WT	67	2.5939655	-1.3306706
Plate_3	2	F12	Null	647	2.870124	-3.3726127
Plate_3	7	B4	WT	559	-0.7669919	-1.2807027
Plate_3_prime	16	F1	WT	13	0.63122386	1.5289321
Plate_3	4	E12	Null	607	1.3234326	-1.3393233
Plate_5	14	G10	Null	129	-1.592814	0.34345123
Plate_3	15	D4	WT	636	2.274052	1.0063331
Plate_5	4	D1	WT	91	0.9449557	0.9798392
Plate_3	21	C11	Null	281	2.9163835	-2.719708
Plate_3	12	G12	Null	481	0.36331764	-1.3508736
Plate_3_prime	10	D4	WT	358	3.203306	1.0959291
Plate_3	21	D12	Null	623	7.074334	1.7611474
Plate_5	19	B10	Null	155	2.6954038	-1.3042668
Plate_3	21	D11	Null	216	0.4614844	-1.4794668
Plate_3	24	F12	Null	647	3.504444	-1.9651604
Plate_3	15	C1	WT	67	0.3623072	-2.7785034
Plate_3_prime	12	G4	WT	388	4.126588	-1.7710861
Plate_3	4	C11	Null	281	2.5961564	-2.4430432
Plate_3	21	F11	Null	329	3.5916655	-2.4756095
Plate_5	8	G3	WT	121	2.5179794	-1.9711815
Plate_3	24	D4	WT	636	0.42128927	2.5027206
Plate_5	20	B12	Null	148	3.3373053	-1.7486874
Plate_3_prime	20	D4	WT	358	3.031055	-2.09295
Plate_3_prime	18	G4	WT	388	3.6712296	-6.8966327
Plate_5	11	B10	Null	155	3.829668	-1.6106058
Plate_3_prime	3	E12	Null	328	0.7342359	2.2507057
Plate_3	18	B11	Null	279	1.6656615	-0.04907969
Plate_3_prime	20	G11	Null	142	0.068302915	1.5102309
Plate_3	2	D3	WT	305	1.8916152	0.5749116
Plate_5	11	D11	Null	178	1.2925906	-0.42552742
Plate_3_prime	25	G3	WT	248	2.1378732	-2.6537259
Plate_3	14	C2	WT	175	1.522238	-3.7443392
Plate_5	8	F2	WT	111	3.8686392	-1.5688127
Plate_5	20	F4	WT	94	0.4660784	0.32675403
Plate_3	17	G11	Null	250	2.1700833	1.7191459
Plate_5	5	G4	WT	100	1.747393	-3.093646
Plate_3	1	E12	Null	607	1.9465718	1.1286031
Plate_3	10	F4	WT	438	1.8137915	-1.6682217
Plate_5	21	C9	Null	156	1.8648157	-3.1697571
Plate_3_prime	25	G12	Null	187	3.4717505	1.5183612
Plate_3	12	B3	WT	297	2.283029	-2.969935
Plate_3	12	B12	Null	531	4.536547	0.45197624
Plate_3	13	F3	WT	185	1.6520003	-1.7173691
Plate_5	9	D11	Null	178	2.947679	0.817496
Plate_3	20	C12	Null	570	3.7248642	-6.7956424
Plate_5	1	B9	Null	173	0.6262747	1.4453326
Plate_5	13	C12	Null	119	1.5577141	2.8264987
Plate_3	25	F4	WT	438	1.7432961	-3.4150097
Plate_3_prime	16	E3	WT	156	1.2692778	-3.4998403
Plate_5	12	E2	WT	102	2.6349382	-2.583515
Plate_3_prime	22	C12	Null	321	3.2097428	-0.4651631
Plate_3_prime	20	G4	WT	388	5.1014338	0.507205
Plate_3_prime	21	G4	WT	388	-2.5532277	0.14210735
Plate_5	8	F4	WT	94	-1.169827	-0.7662131
Plate_3_prime	20	C11	Null	54	-0.064842984	0.9280964
Plate_3_prime	18	E12	Null	328	1.2744248	0.93680984
Plate_3	20	D9	Null	51	-1.442418	0.39533383
Plate_5	14	D1	WT	91	2.7409766	-0.21781154
Plate_3	13	G4	WT	386	1.4898844	0.97949606
Plate_5	2	C12	Null	119	-0.68564945	1.7437185
Plate_3	8	E12	Null	607	0.89285207	0.86710656
Plate_3_prime	3	C12	Null	321	1.9814634	-3.3111265
Plate_3_prime	23	G4	WT	388	1.1223704	-0.6653315
Plate_3	7	B11	Null	279	-0.894106	-1.2050142
Plate_3	21	D12	Null	623	2.3950746	-2.256243
Plate_3	22	F10	Null	150	0.9229528	-1.5164393
Plate_5	3	G3	WT	121	3.1255417	-2.6125667
Plate_3_prime	23	F10	Null	66	1.6525333	0.6710103
Plate_3	1	C12	Null	570	-1.6392163	-0.21996365
Plate_5	7	C4	WT	104	2.1260145	-1.1809156
Plate_3	20	C12	Null	570	0.21174157	-1.2093962
Plate_3	19	G4	WT	386	0.65836054	1.5655408
Plate_5	3	F11	Null	135	1.3911943	-2.7286842
Plate_5	18	D11	Null	178	0.87864393	-1.1811934
Plate_3	10	D3	WT	305	2.4983914	0.98863524
Plate_5	4	C10	Null	125	1.1290785	1.1969396
Plate_5	3	F9	Null	149	1.9438131	-2.0022085
Plate_3_prime	24	F3	WT	174	2.721281	-0.45710492
Plate_3_prime	4	C3	WT	138	-2.7899396	-1.5437782
Plate_3	8	F12	Null	647	3.9014843	-1.4691358
Plate_5	14	G11	Null	129	1.5121083	-1.3986382
Plate_3_prime	5	B4	WT	219	2.6312664	1.1247792
Plate_3	11	G12	Null	481	2.5224445	0.9804671
Plate_3_prime	25	G4	WT	388	3.3396003	0.45070723
Plate_5	7	B11	Null	148	1.0023447	1.6492182
Plate_5	21	F10	Null	152	1.2598987	-2.331925
Plate_3_prime	23	D4	WT	358	2.3193681	-2.010608
Plate_3	20	B12	Null	531	3.9248822	-2.4324484
Plate_3	16	C12	Null	570	-2.7761574	0.28567606
Plate_3_prime	13	D4	WT	358	1.0183853	2.6451511
Plate_3	4	C11	Null	281	2.98122	1.2098124
Plate_3	2	E12	Null	607	2.422658	-0.5326027
Plate_3	11	D4	WT	636	3.427602	-1.2270759
Plate_3_prime	24	E4	WT	246	1.2948394	-3.4683983
Plate_3_prime	5	D11	Null	100	1.8091822	0.14854845
Plate_3	7	C3	WT	346	1.5582354	2.5211766
Plate_3_prime	4	B12	Null	200	2.414546	1.2786949
Plate_3	25	D12	Null	623	5.1940694	1.1489593
Plate_3	8	D12	Null	623	3.7209146	-1.0593352
Plate_5	4	B9	Null	173	-1.8276612	-1.6019756
Plate_3	11	D3	WT	305	2.8911202	-0.53327745
Plate_5	20	G4	WT	100	-1.8623242	0.6556313
Plate_5	19	B3	WT	79	3.4476635	0.8550198
Plate_5	14	D12	Null	106	3.0988235	-2.5734158
Plate_3	24	B4	WT	559	2.6880734	-2.6849892
Plate_3_prime	10	B4	WT	219	1.8147265	2.877941
Plate_3_prime	1	F9	Null	36	-1.4369653	-0.73109835
Plate_3	11	B9	Null	71	1.432046	-3.2096162
Plate_3	12	C12	Null	570	2.7157981	-0.30655316
Plate_3	22	G12	Null	481	2.9378548	-2.1137404
Plate_5	9	C12	Null	119	3.1640851	0.0399734
Plate_5	3	D10	Null	157	3.0742886	-2.3131537
Plate_3	9	D12	Null	623	2.7677588	-2.4487836
Plate_3	8	E11	Null	331	2.524365	-2.4926987
Plate_3_prime	22	B2	WT	55	0.022659337	1.6832619
Plate_3	8	F4	WT	438	0.2463399	-2.1489093
Plate_3	8	D2	WT	152	2.5625067	1.6371617
Plate_5	18	E12	Null	115	1.1914632	-0.08104426
Plate_5	16	F2	WT	111	2.897097	1.316685
Plate_3_prime	20	C12	Null	321	3.3596144	-0.85514444
Plate_3	14	E9	Null	44	-2.2521079	-2.107997
Plate_3_prime	16	B9	Null	47	2.9607008	-0.7578871
Plate_5	1	G3	WT	121	0.6339328	-1.2183495
Plate_3	8	B4	WT	559	2.14219	-3.4066272
Plate_3	2	C11	Null	281	1.4908049	-2.1694636
Plate_3	19	G3	WT	187	1.9473792	-3.1977105
Plate_3_prime	5	E3	WT	156	1.430323	1.2107091
Plate_3	5	B12	Null	531	4.0196977	0.85796416
Plate_3	4	F4	WT	438	0.94356316	1.3421496
Plate_3	1	D3	WT	305	-0.62491655	0.67086464
Plate_5	7	D1	WT	91	2.825696	-2.6575644
Plate_3	9	D4	WT	636	0.7492646	1.0392674
Plate_3	8	B12	Null	531	0.7707491	-0.29030925
Plate_3_prime	13	C12	Null	321	2.1012733	-0.76094615
Plate_3	24	B4	WT	559	-0.21160707	-0.91259384
Plate_3_prime	17	G4	WT	388	1.6499028	-2.8523386
Plate_3	15	C4	WT	666	3.9185908	-1.271328
Plate_3	11	F9	Null	71	-1.4593889	0.4485755
Plate_3	18	D11	Null	216	3.1544	-2.5644758
Plate_3_prime	10	D3	WT	168	3.0401022	-1.5697653
Plate_3_prime	23	D2	WT	44	-2.2843456	-2.055155
Plate_5	8	B9	Null	173	1.5447075	0.8865032
Plate_5	16	G9	Null	149	3.0607362	-0.79448396
Plate_3	16	E12	Null	607	2.1855407	-1.969119
Plate_5	2	C4	WT	104	1.576601	-3.281726
Plate_5	17	D11	Null	178	2.1286407	-3.502572
Plate_3	3	C3	WT	346	-2.7267904	-1.5231924
Plate_3	22	D3	WT	305	2.2810335	1.8558575
Plate_3_prime	8	F3	WT	174	1.8925214	0.54114735
Plate_5	2	B10	Null	155	0.48279127	2.7729397
Plate_3	23	G4	WT	386	-2.7157984	-1.6217827
Plate_3	12	C4	WT	666	1.6114038	2.722847
Plate_3	5	G11	Null	250	0.9359249	-2.5813055
Plate_3	8	G11	Null	250	0.59323055	-0.43465525
Plate_3_prime	5	G4	WT	388	2.0679815	-0.1990653
Plate_5	9	C4	WT	104	2.913194	-2.4206831
Plate_5	10	F9	Null	149	-0.3712919	1.40702
Plate_3_prime	21	G3	WT	248	2.8122854	-1.8379289
Plate_3_prime	24	D3	WT	168	2.643156	-0.40652862
Plate_3	16	C11	Null	281	3.5552735	-1.2793442
Plate_3_prime	17	G4	WT	388	2.4921548	1.8909765
Plate_3	5	G11	Null	250	1.6337754	1.2879181
Plate_3	5	F12	Null	647	0.62997526	0.6857825
Plate_3_prime	13	C12	Null	321	3.8010023	-1.8813051
Plate_3	8	B12	Null	531	2.0224152	0.41412002
Plate_3	4	C2	WT	175	3.4942632	0.2991248
Plate_3	25	C12	Null	570	2.1914015	-0.92911875
Plate_3_prime	9	B12	Null	200	3.4236991	-1.2601213
Plate_3_prime	6	E9	Null	26	2.0477204	-0.59221864
Plate_3	15	C3	WT	346	3.122268	-1.23525
Plate_3	17	F12	Null	647	3.2626839	1.7931287
Plate_3	8	B4	WT	559	0.8088055	-1.7020918
Plate_5	13	E11	Null	185	-2.4092274	-0.26589236
Plate_3	25	F3	WT	185	1.5691617	-1.0465752
Plate_3	6	B12	Null	531	0.42723086	2.1846018
Plate_3_prime	22	E2	WT	60	-0.12336021	1.943556
Plate_3	10	F4	WT	438	1.0541574	-0.029899526
Plate_5	7	F9	Null	149	1.8541251	0.9405699
Plate_3	16	E4	WT	23	1.5176543	10.485689
Plate_5	3	G1	WT	72	3.2548084	-1.2264192
Plate_3	15	G11	Null	250	1.2281947	1.9020451
Plate_3	4	G4	WT	386	2.2248166	2.3024116
Plate_3	6	G4	WT	386	-0.38877428	0.8537526
Plate_3	18	E11	Null	331	0.5327942	-3.0352361
Plate_3_prime	4	D12	Null	193	2.4724126	2.1516726
Plate_3	23	F10	Null	150	1.5695174	-0.14533524
Plate_3_prime	5	G4	WT	388	2.8815866	-3.2203603
Plate_3	22	C12	Null	570	1.174698	0.07101884
Plate_3_prime	15	B4	WT	219	3.531136	-2.3953774
