Metadata_Well	Metadata_Site	Metadata_number_of_singlecells	Metadata_genotype	Metadata_Plate	UMAP0	UMAP1
G8	21	132	Null	Plate_6_filtered	6.7971325	4.544375
E8	12	215	WT	Plate_6_filtered	4.9722266	8.239635
E8	14	215	WT	Plate_6_filtered	4.9483232	7.8976297
E10	23	224	WT	Plate_6_filtered	4.7132697	3.930204
E2	13	141	WT	Plate_6_filtered	3.8296237	3.6456802
B10	22	124	WT	Plate_6_filtered	9.943497	5.3333635
B6	21	93	WT	Plate_6_filtered	9.511329	3.0466712
G10	3	88	Null	Plate_6_filtered	6.0866246	8.281258
G6	32	133	Null	Plate_6_filtered	6.146256	6.767538
E6	22	144	WT	Plate_6_filtered	5.703372	3.4848835
G6	15	133	Null	Plate_6_filtered	6.9938025	7.531967
E3	33	161	WT	Plate_6_filtered	5.3395405	5.0320573
B2	15	129	WT	Plate_6_filtered	9.684824	4.807409
G8	14	132	Null	Plate_6_filtered	6.485744	8.477297
E11	28	232	WT	Plate_6_filtered	4.126343	5.166213
E10	2	224	WT	Plate_6_filtered	6.1052227	5.8037176
B7	34	102	WT	Plate_6_filtered	8.387883	4.818521
E10	16	224	WT	Plate_6_filtered	6.208048	8.025723
D4	36	40	Null	Plate_6_filtered	8.215515	3.867287
E4	23	131	WT	Plate_6_filtered	4.271118	4.827423
D10	8	59	Null	Plate_6_filtered	8.492948	5.446928
B3	23	116	WT	Plate_6_filtered	9.886096	5.4426756
G8	34	132	Null	Plate_6_filtered	5.7227573	3.3337445
G2	1	114	Null	Plate_6_filtered	5.8971944	3.031416
B11	15	122	WT	Plate_6_filtered	9.921512	5.636142
E9	33	251	WT	Plate_6_filtered	6.717131	7.1355977
E8	31	215	WT	Plate_6_filtered	5.7419996	6.8465557
G8	21	132	Null	Plate_6_filtered	5.690416	8.245416
E8	26	215	WT	Plate_6_filtered	6.483577	6.7031646
E11	28	232	WT	Plate_6_filtered	4.0695863	6.519522
E4	2	131	WT	Plate_6_filtered	4.4723077	4.9580483
G4	26	109	Null	Plate_6_filtered	4.953168	2.3608675
G2	32	114	Null	Plate_6_filtered	5.7522388	7.626801
E8	19	215	WT	Plate_6_filtered	5.2501416	3.5055635
E3	28	161	WT	Plate_6_filtered	5.8339496	5.3362813
E8	22	215	WT	Plate_6_filtered	5.09755	2.2959723
B6	15	93	WT	Plate_6_filtered	9.15364	5.544597
B8	35	92	WT	Plate_6_filtered	10.052944	5.642139
B9	3	135	WT	Plate_6_filtered	9.596524	3.3137052
B11	4	122	WT	Plate_6_filtered	9.641267	5.22821
B9	28	135	WT	Plate_6_filtered	9.590221	3.2390027
E9	32	251	WT	Plate_6_filtered	4.530822	6.1299405
E7	19	194	WT	Plate_6_filtered	5.2103066	8.297782
D9	18	74	Null	Plate_6_filtered	10.409971	5.0753818
E7	14	194	WT	Plate_6_filtered	5.9138303	5.3980713
G8	31	132	Null	Plate_6_filtered	5.8149314	4.6227546
E10	10	224	WT	Plate_6_filtered	4.8896604	3.058355
E10	28	224	WT	Plate_6_filtered	5.5261564	4.9768734
D10	22	59	Null	Plate_6_filtered	8.919418	3.4081454
B8	28	92	WT	Plate_6_filtered	10.276888	5.381169
G10	13	88	Null	Plate_6_filtered	6.376259	8.494434
G10	1	88	Null	Plate_6_filtered	5.6888027	2.462999
G11	20	114	Null	Plate_6_filtered	6.7765737	5.809866
E4	20	131	WT	Plate_6_filtered	4.178251	6.657006
B9	16	135	WT	Plate_6_filtered	9.664443	5.705499
G9	35	87	Null	Plate_6_filtered	6.0249443	4.7268715
B2	20	129	WT	Plate_6_filtered	9.269679	3.750538
E9	20	251	WT	Plate_6_filtered	6.949079	7.546519
E8	23	215	WT	Plate_6_filtered	5.055638	8.191842
E9	2	251	WT	Plate_6_filtered	5.327903	7.8024106
E9	23	251	WT	Plate_6_filtered	6.9986115	7.465551
G5	24	131	Null	Plate_6_filtered	5.8752413	4.337683
D9	26	74	Null	Plate_6_filtered	7.9098253	4.590776
D4	29	40	Null	Plate_6_filtered	8.917946	4.5310507
G10	19	88	Null	Plate_6_filtered	6.5504766	4.246564
E11	5	232	WT	Plate_6_filtered	5.9779625	2.756756
D2	35	53	Null	Plate_6_filtered	8.612378	3.6281571
E8	16	215	WT	Plate_6_filtered	5.9059367	3.386852
E7	23	194	WT	Plate_6_filtered	4.3547373	3.1683426
E6	35	144	WT	Plate_6_filtered	4.492465	6.3915215
E10	16	224	WT	Plate_6_filtered	4.4266353	3.295215
G8	31	132	Null	Plate_6_filtered	6.572096	5.382897
B2	15	129	WT	Plate_6_filtered	10.4054985	5.439758
G2	2	114	Null	Plate_6_filtered	5.25834	4.0900135
B3	34	116	WT	Plate_6_filtered	8.627334	3.7043507
E8	26	215	WT	Plate_6_filtered	5.057985	5.694599
G2	4	114	Null	Plate_6_filtered	4.818495	2.2660775
B8	28	92	WT	Plate_6_filtered	10.330718	5.650886
G4	13	109	Null	Plate_6_filtered	2.928385	3.793965
G5	21	131	Null	Plate_6_filtered	5.9408207	7.4668503
E3	30	161	WT	Plate_6_filtered	3.6487458	6.566861
E2	22	141	WT	Plate_6_filtered	3.9186766	4.2805467
G11	17	114	Null	Plate_6_filtered	5.3143306	4.7593307
E3	2	161	WT	Plate_6_filtered	3.7159872	3.8441644
D6	10	54	Null	Plate_6_filtered	7.028053	5.914561
E6	19	144	WT	Plate_6_filtered	5.1737146	6.292571
E8	22	215	WT	Plate_6_filtered	4.192284	2.9209669
B6	34	93	WT	Plate_6_filtered	10.380206	3.8589747
D8	35	62	Null	Plate_6_filtered	8.748829	3.607595
E2	31	141	WT	Plate_6_filtered	4.2363853	3.8177626
E11	25	232	WT	Plate_6_filtered	5.1113887	4.806839
E10	17	224	WT	Plate_6_filtered	7.1854033	7.0508056
G7	21	128	Null	Plate_6_filtered	6.471065	5.9877996
G8	33	132	Null	Plate_6_filtered	7.225294	5.6645308
G5	36	131	Null	Plate_6_filtered	6.321553	8.708827
G3	29	123	Null	Plate_6_filtered	3.9746313	5.193419
E3	13	161	WT	Plate_6_filtered	4.935354	6.8257375
E6	24	144	WT	Plate_6_filtered	4.7282057	3.4644496
E6	4	144	WT	Plate_6_filtered	4.4342904	3.125447
G7	14	128	Null	Plate_6_filtered	6.4679337	5.5073705
G4	32	109	Null	Plate_6_filtered	5.592307	7.4878016
B8	11	92	WT	Plate_6_filtered	10.12852	3.5698383
G11	16	114	Null	Plate_6_filtered	7.035646	6.308093
G9	36	87	Null	Plate_6_filtered	5.6980686	2.6193514
G5	22	131	Null	Plate_6_filtered	6.331088	3.4784606
E10	9	224	WT	Plate_6_filtered	6.1245046	3.6434731
G3	35	123	Null	Plate_6_filtered	6.1833415	7.537493
E7	14	194	WT	Plate_6_filtered	5.2948065	3.4066563
G2	32	114	Null	Plate_6_filtered	4.394935	6.0046306
G4	30	109	Null	Plate_6_filtered	5.6532407	7.712379
G10	25	88	Null	Plate_6_filtered	6.824911	8.31147
E2	4	141	WT	Plate_6_filtered	4.8292103	6.4445972
G9	11	87	Null	Plate_6_filtered	7.2711477	6.808408
E9	19	251	WT	Plate_6_filtered	4.92233	4.4200587
E4	28	131	WT	Plate_6_filtered	3.5612528	2.8145947
B5	23	91	WT	Plate_6_filtered	9.704685	5.7196546
B8	5	92	WT	Plate_6_filtered	10.217137	4.380877
E9	23	251	WT	Plate_6_filtered	6.063247	3.8692455
B4	1	88	WT	Plate_6_filtered	8.448191	4.8777056
G2	9	114	Null	Plate_6_filtered	4.7932105	4.6247773
G11	29	114	Null	Plate_6_filtered	5.480041	3.2889462
G8	7	132	Null	Plate_6_filtered	6.5159793	6.366876
E6	2	144	WT	Plate_6_filtered	3.8501427	6.779731
G6	34	133	Null	Plate_6_filtered	3.619943	3.280628
G4	10	109	Null	Plate_6_filtered	5.4423523	7.8344746
G3	13	123	Null	Plate_6_filtered	6.8912716	8.155932
E4	13	131	WT	Plate_6_filtered	5.0491467	6.2096395
E9	22	251	WT	Plate_6_filtered	3.8144288	6.221704
G5	10	131	Null	Plate_6_filtered	4.5401573	5.1969585
B5	16	91	WT	Plate_6_filtered	8.663719	5.5245066
G10	12	88	Null	Plate_6_filtered	6.023933	7.275233
E11	26	232	WT	Plate_6_filtered	4.132842	3.9803286
E5	29	172	WT	Plate_6_filtered	5.2767177	8.234207
D8	14	62	Null	Plate_6_filtered	8.967487	4.7844343
D4	22	40	Null	Plate_6_filtered	8.20463	4.498566
E8	6	215	WT	Plate_6_filtered	6.4177756	6.33843
E2	20	141	WT	Plate_6_filtered	6.4494863	6.651335
G4	8	109	Null	Plate_6_filtered	6.9395976	5.6776834
E11	22	232	WT	Plate_6_filtered	6.3212843	3.168614
G6	32	133	Null	Plate_6_filtered	6.365778	7.08787
B9	36	135	WT	Plate_6_filtered	10.249778	4.593862
E8	35	215	WT	Plate_6_filtered	4.0602174	6.4692516
E8	8	215	WT	Plate_6_filtered	6.2916517	5.9234595
D9	19	74	Null	Plate_6_filtered	8.831492	4.432838
G9	11	87	Null	Plate_6_filtered	6.6150274	6.964437
D10	17	59	Null	Plate_6_filtered	9.674497	3.7555792
G2	19	114	Null	Plate_6_filtered	7.6478906	4.129456
E11	32	232	WT	Plate_6_filtered	5.2224827	6.710601
G10	10	88	Null	Plate_6_filtered	5.4727335	6.033491
E11	22	232	WT	Plate_6_filtered	6.5819707	6.7563157
E10	8	224	WT	Plate_6_filtered	5.837042	6.9312673
G2	13	114	Null	Plate_6_filtered	6.5481634	5.814961
E7	18	194	WT	Plate_6_filtered	5.5286593	2.5098991
B6	33	93	WT	Plate_6_filtered	9.3735075	4.103368
G7	6	128	Null	Plate_6_filtered	7.344022	6.468378
G8	33	132	Null	Plate_6_filtered	6.5284715	4.545636
E8	22	215	WT	Plate_6_filtered	4.190475	3.0088859
D11	22	67	Null	Plate_6_filtered	6.045776	4.191769
G6	26	133	Null	Plate_6_filtered	6.751375	8.36203
G9	27	87	Null	Plate_6_filtered	6.6212955	4.447087
D8	2	62	Null	Plate_6_filtered	9.7176695	4.395857
G8	9	132	Null	Plate_6_filtered	4.950147	2.54861
D7	16	68	Null	Plate_6_filtered	8.866414	5.639352
E7	35	194	WT	Plate_6_filtered	6.218737	4.352034
G5	16	131	Null	Plate_6_filtered	5.5840282	7.371054
B9	13	135	WT	Plate_6_filtered	9.9508095	4.410878
G9	5	87	Null	Plate_6_filtered	5.8403587	2.8791854
D7	33	68	Null	Plate_6_filtered	8.188049	4.5970693
E9	12	251	WT	Plate_6_filtered	5.1204643	5.608539
E7	5	194	WT	Plate_6_filtered	3.935893	6.7669215
G2	5	114	Null	Plate_6_filtered	6.3593097	3.9855578
B3	13	116	WT	Plate_6_filtered	8.482227	4.0779815
E9	9	251	WT	Plate_6_filtered	6.2296376	6.344105
E10	26	224	WT	Plate_6_filtered	5.786462	5.8656764
B9	34	135	WT	Plate_6_filtered	9.80132	5.287752
E4	12	131	WT	Plate_6_filtered	5.6633186	6.580132
E8	5	215	WT	Plate_6_filtered	5.8804684	3.9555626
E7	11	194	WT	Plate_6_filtered	6.2116957	8.060878
E11	7	232	WT	Plate_6_filtered	6.030909	6.1676135
E9	27	251	WT	Plate_6_filtered	5.459799	3.6092942
E5	19	172	WT	Plate_6_filtered	6.422352	7.3748884
G9	4	87	Null	Plate_6_filtered	5.7580423	2.9129598
B4	4	88	WT	Plate_6_filtered	5.2744703	8.271801
B11	30	122	WT	Plate_6_filtered	10.27963	4.4451337
G6	16	133	Null	Plate_6_filtered	6.397522	7.436521
B9	16	135	WT	Plate_6_filtered	10.832319	5.165108
G6	29	133	Null	Plate_6_filtered	4.752899	2.1454556
G8	34	132	Null	Plate_6_filtered	4.957396	2.7862513
E8	33	215	WT	Plate_6_filtered	5.879783	5.4107256
G6	5	133	Null	Plate_6_filtered	4.221315	5.9739313
E3	22	161	WT	Plate_6_filtered	5.242832	8.133095
E10	34	224	WT	Plate_6_filtered	4.957224	4.3196588
G2	7	114	Null	Plate_6_filtered	4.4203568	2.6803524
B10	30	124	WT	Plate_6_filtered	10.283501	5.510401
E6	27	144	WT	Plate_6_filtered	5.93273	6.51715
G9	19	87	Null	Plate_6_filtered	5.446944	7.7720046
G9	28	87	Null	Plate_6_filtered	5.1686263	5.5275292
G5	2	131	Null	Plate_6_filtered	4.416973	5.5447617
B6	2	93	WT	Plate_6_filtered	9.219777	2.7333214
G7	1	128	Null	Plate_6_filtered	6.889359	6.126062
E10	7	224	WT	Plate_6_filtered	5.697308	5.1689177
G6	10	133	Null	Plate_6_filtered	5.508549	2.5610383
G11	12	114	Null	Plate_6_filtered	6.7906904	4.640672
E4	19	131	WT	Plate_6_filtered	3.7256408	4.0634713
E9	24	251	WT	Plate_6_filtered	3.5182042	4.2104497
E7	11	194	WT	Plate_6_filtered	6.251388	7.920527
E6	36	144	WT	Plate_6_filtered	5.948095	6.330141
B10	11	124	WT	Plate_6_filtered	6.364596	3.4066374
E4	12	131	WT	Plate_6_filtered	5.0704093	7.447677
E5	19	172	WT	Plate_6_filtered	3.8318756	2.8943148
E8	19	215	WT	Plate_6_filtered	4.909614	6.48697
B8	28	92	WT	Plate_6_filtered	9.585085	5.8918724
B7	15	102	WT	Plate_6_filtered	9.890232	4.189653
G7	10	128	Null	Plate_6_filtered	6.2556257	6.153093
E2	16	141	WT	Plate_6_filtered	6.079645	7.3688145
E3	20	161	WT	Plate_6_filtered	4.4241343	3.6476266
E6	7	144	WT	Plate_6_filtered	4.8927116	6.089627
E4	25	131	WT	Plate_6_filtered	5.312496	5.137276
B10	32	124	WT	Plate_6_filtered	9.544725	4.4910707
E8	28	215	WT	Plate_6_filtered	5.266547	6.1482635
B2	18	129	WT	Plate_6_filtered	8.281632	5.5165524
E8	28	215	WT	Plate_6_filtered	6.1419563	4.379821
G3	8	123	Null	Plate_6_filtered	4.7669954	3.6467142
G10	3	88	Null	Plate_6_filtered	7.1497564	7.550468
E7	1	194	WT	Plate_6_filtered	4.0039277	6.5212193
E10	28	224	WT	Plate_6_filtered	6.6084886	5.377555
G6	16	133	Null	Plate_6_filtered	4.8272977	4.25518
B6	30	93	WT	Plate_6_filtered	8.4593725	4.332678
G2	13	114	Null	Plate_6_filtered	6.3462334	5.9386654
B9	27	135	WT	Plate_6_filtered	9.548933	5.716315
E6	14	144	WT	Plate_6_filtered	4.557873	1.8526162
D6	35	54	Null	Plate_6_filtered	8.120303	5.4126053
B7	12	102	WT	Plate_6_filtered	8.812968	3.822699
E4	13	131	WT	Plate_6_filtered	4.0784554	3.1267097
D5	31	50	Null	Plate_6_filtered	8.835402	4.677117
E9	10	251	WT	Plate_6_filtered	5.9482594	6.9305735
E10	20	224	WT	Plate_6_filtered	5.9402385	5.407688
D9	32	74	Null	Plate_6_filtered	8.033182	5.5125327
B10	10	124	WT	Plate_6_filtered	9.89264	4.0068655
G7	24	128	Null	Plate_6_filtered	5.472195	7.5878778
G6	20	133	Null	Plate_6_filtered	5.85289	6.8296094
D11	17	67	Null	Plate_6_filtered	7.4082003	5.9391646
E4	31	131	WT	Plate_6_filtered	3.946257	5.146061
E11	16	232	WT	Plate_6_filtered	5.637704	3.194906
G11	3	114	Null	Plate_6_filtered	8.303428	6.4251256
G9	4	87	Null	Plate_6_filtered	5.3418155	3.8587694
G7	15	128	Null	Plate_6_filtered	5.3938947	3.4394598
D2	6	53	Null	Plate_6_filtered	9.348442	5.350324
E8	26	215	WT	Plate_6_filtered	5.0538406	2.9263566
B8	36	92	WT	Plate_6_filtered	9.266647	4.1794024
G6	5	133	Null	Plate_6_filtered	7.507027	6.1812763
G8	6	132	Null	Plate_6_filtered	4.428385	5.8917856
E5	12	172	WT	Plate_6_filtered	5.391448	6.6724515
D4	24	40	Null	Plate_6_filtered	8.845875	4.553947
E11	16	232	WT	Plate_6_filtered	6.7536736	6.8188057
E8	1	215	WT	Plate_6_filtered	6.7397604	7.775643
G3	26	123	Null	Plate_6_filtered	6.228138	7.738761
E4	14	131	WT	Plate_6_filtered	6.07956	6.124057
G5	22	131	Null	Plate_6_filtered	4.520661	2.8123958
B3	26	116	WT	Plate_6_filtered	10.147569	4.2723336
G8	17	132	Null	Plate_6_filtered	4.8179746	3.267689
G10	29	88	Null	Plate_6_filtered	7.505492	6.56057
E8	20	215	WT	Plate_6_filtered	6.0547814	8.276151
B6	36	93	WT	Plate_6_filtered	8.535998	4.577431
B3	9	116	WT	Plate_6_filtered	9.242986	3.6607327
G11	10	114	Null	Plate_6_filtered	5.5482497	6.9866357
E8	7	215	WT	Plate_6_filtered	6.6599474	8.1487
D10	31	59	Null	Plate_6_filtered	8.139825	4.7442846
E2	26	141	WT	Plate_6_filtered	4.303742	4.0278854
G6	21	133	Null	Plate_6_filtered	6.5923758	7.982007
E8	9	215	WT	Plate_6_filtered	5.9379497	5.5327992
B2	9	129	WT	Plate_6_filtered	10.296686	4.742606
E7	24	194	WT	Plate_6_filtered	6.409182	8.512176
E7	26	194	WT	Plate_6_filtered	4.478896	3.3681643
E8	6	215	WT	Plate_6_filtered	6.0673532	4.5612264
E8	15	215	WT	Plate_6_filtered	4.4851947	1.8294744
B2	22	129	WT	Plate_6_filtered	10.018899	4.6491127
E11	15	232	WT	Plate_6_filtered	6.212988	6.4099407
G4	28	109	Null	Plate_6_filtered	5.214977	1.8119888
B11	13	122	WT	Plate_6_filtered	6.6698723	7.2182674
E6	10	144	WT	Plate_6_filtered	6.035099	7.1343246
G3	8	123	Null	Plate_6_filtered	6.7881007	5.2875414
E11	22	232	WT	Plate_6_filtered	6.8966	6.7202106
G5	3	131	Null	Plate_6_filtered	5.084475	3.4876125
E2	3	141	WT	Plate_6_filtered	3.5310032	4.196975
G6	13	133	Null	Plate_6_filtered	7.1670656	7.0584483
G4	1	109	Null	Plate_6_filtered	6.6328425	3.935185
G2	2	114	Null	Plate_6_filtered	5.7679334	7.854915
E6	19	144	WT	Plate_6_filtered	5.477692	7.482623
B4	22	88	WT	Plate_6_filtered	8.693284	3.1849139
B4	36	88	WT	Plate_6_filtered	8.541065	3.4088457
G10	8	88	Null	Plate_6_filtered	6.6732535	7.9466405
E8	2	215	WT	Plate_6_filtered	4.0627127	3.3320138
E4	2	131	WT	Plate_6_filtered	4.5487213	3.5830052
B3	33	116	WT	Plate_6_filtered	8.822397	4.42021
E3	28	161	WT	Plate_6_filtered	5.141941	5.9040256
E9	14	251	WT	Plate_6_filtered	6.0397515	6.8435864
G11	7	114	Null	Plate_6_filtered	6.499081	5.6686225
E7	20	194	WT	Plate_6_filtered	5.2643685	7.0446544
E11	12	232	WT	Plate_6_filtered	4.046505	3.5188541
E9	26	251	WT	Plate_6_filtered	3.9702947	4.927184
B3	2	116	WT	Plate_6_filtered	9.434417	5.4858117
E7	9	194	WT	Plate_6_filtered	5.6376486	2.3133152
B3	3	116	WT	Plate_6_filtered	8.660221	4.7379065
E9	19	251	WT	Plate_6_filtered	5.326928	5.2545843
B6	21	93	WT	Plate_6_filtered	6.372189	4.6409197
B11	3	122	WT	Plate_6_filtered	5.8544946	8.072151
G7	12	128	Null	Plate_6_filtered	3.4902654	4.266273
E2	3	141	WT	Plate_6_filtered	4.042835	6.7328253
B9	27	135	WT	Plate_6_filtered	10.6306925	4.088411
G6	8	133	Null	Plate_6_filtered	5.917999	7.5427413
G6	16	133	Null	Plate_6_filtered	4.7560134	2.1223679
G7	21	128	Null	Plate_6_filtered	6.5987077	4.5614977
G11	27	114	Null	Plate_6_filtered	5.609751	6.1424656
G3	35	123	Null	Plate_6_filtered	5.9689326	3.5825076
D9	26	74	Null	Plate_6_filtered	8.778531	4.5170093
D9	21	74	Null	Plate_6_filtered	8.478435	3.7038543
B5	33	91	WT	Plate_6_filtered	8.631274	5.1760936
B8	21	92	WT	Plate_6_filtered	9.869073	4.5213356
D8	21	62	Null	Plate_6_filtered	9.435127	5.329415
E11	16	232	WT	Plate_6_filtered	6.8388395	6.811027
B4	12	88	WT	Plate_6_filtered	8.598524	3.1527672
E11	29	232	WT	Plate_6_filtered	4.362941	6.195359
E5	8	172	WT	Plate_6_filtered	6.5168853	8.147515
E6	22	144	WT	Plate_6_filtered	5.2423806	4.659109
E9	25	251	WT	Plate_6_filtered	5.297832	4.4744945
E11	21	232	WT	Plate_6_filtered	6.542311	4.8391705
E4	21	131	WT	Plate_6_filtered	4.5228586	4.7365985
B4	6	88	WT	Plate_6_filtered	8.80025	4.689431
B2	4	129	WT	Plate_6_filtered	9.435902	3.171352
E8	6	215	WT	Plate_6_filtered	3.3607125	3.3812668
D11	22	67	Null	Plate_6_filtered	6.6864114	4.2329926
G11	11	114	Null	Plate_6_filtered	5.076548	3.4263613
B8	28	92	WT	Plate_6_filtered	10.036865	5.735261
E9	9	251	WT	Plate_6_filtered	6.4789295	6.4473825
E5	19	172	WT	Plate_6_filtered	5.594018	6.6680517
B10	21	124	WT	Plate_6_filtered	8.716815	5.6050305
E7	3	194	WT	Plate_6_filtered	6.097747	6.881338
E6	2	144	WT	Plate_6_filtered	5.3257375	7.3537974
D6	33	54	Null	Plate_6_filtered	9.48689	4.698257
E10	9	224	WT	Plate_6_filtered	7.5548506	5.83023
E8	29	215	WT	Plate_6_filtered	3.6966667	3.2431295
E4	2	131	WT	Plate_6_filtered	5.1171446	6.139012
E3	29	161	WT	Plate_6_filtered	3.6879811	4.420192
E5	34	172	WT	Plate_6_filtered	4.921173	2.8446417
B9	17	135	WT	Plate_6_filtered	9.812857	3.669017
G6	19	133	Null	Plate_6_filtered	4.249411	2.6577687
G8	16	132	Null	Plate_6_filtered	8.0672655	3.890001
E10	21	224	WT	Plate_6_filtered	7.226431	7.3727565
E7	19	194	WT	Plate_6_filtered	4.002809	6.564143
E7	36	194	WT	Plate_6_filtered	5.330415	7.3897557
E3	16	161	WT	Plate_6_filtered	4.5061135	6.549179
B4	15	88	WT	Plate_6_filtered	10.380687	4.230315
E3	25	161	WT	Plate_6_filtered	4.924767	7.447353
G2	23	114	Null	Plate_6_filtered	4.159433	5.495717
G9	4	87	Null	Plate_6_filtered	5.373576	3.3520281
B11	1	122	WT	Plate_6_filtered	8.873373	2.9062
D10	18	59	Null	Plate_6_filtered	9.500796	3.6622772
G8	17	132	Null	Plate_6_filtered	4.788351	3.1511142
G6	29	133	Null	Plate_6_filtered	5.0260677	3.3976228
B9	29	135	WT	Plate_6_filtered	10.46323	5.0292077
E4	18	131	WT	Plate_6_filtered	4.884097	7.9912553
G2	22	114	Null	Plate_6_filtered	7.2041063	5.572496
E8	24	215	WT	Plate_6_filtered	4.34367	5.6247826
E7	17	194	WT	Plate_6_filtered	5.8067846	6.430502
G2	35	114	Null	Plate_6_filtered	4.1697664	5.291916
G11	12	114	Null	Plate_6_filtered	6.2377944	6.6183753
B11	26	122	WT	Plate_6_filtered	9.225547	4.6714296
G10	36	88	Null	Plate_6_filtered	5.2367926	3.5754986
D10	23	59	Null	Plate_6_filtered	8.30014	5.888485
G10	10	88	Null	Plate_6_filtered	6.055158	3.8292403
B3	24	116	WT	Plate_6_filtered	9.222254	3.2854023
E8	32	215	WT	Plate_6_filtered	4.7032566	7.39139
E7	11	194	WT	Plate_6_filtered	5.148763	2.3459232
E3	11	161	WT	Plate_6_filtered	5.1648107	5.133941
B2	35	129	WT	Plate_6_filtered	10.2889595	4.552731
E2	19	141	WT	Plate_6_filtered	4.7820873	2.0378919
B8	2	92	WT	Plate_6_filtered	8.543352	4.799193
D3	1	55	Null	Plate_6_filtered	9.009975	4.4836116
B2	36	129	WT	Plate_6_filtered	9.663334	5.4547725
B8	34	92	WT	Plate_6_filtered	10.51476	3.7927272
B10	22	124	WT	Plate_6_filtered	10.452997	5.495076
D10	7	59	Null	Plate_6_filtered	7.6312537	4.0103207
B10	16	124	WT	Plate_6_filtered	9.947637	6.029473
G7	6	128	Null	Plate_6_filtered	5.181691	2.2583442
E10	4	224	WT	Plate_6_filtered	3.4318957	5.121761
G3	34	123	Null	Plate_6_filtered	6.435038	8.331114
G2	22	114	Null	Plate_6_filtered	3.757893	6.092953
B10	9	124	WT	Plate_6_filtered	10.388918	4.4464087
E2	14	141	WT	Plate_6_filtered	4.9619875	7.168959
E5	22	172	WT	Plate_6_filtered	4.818475	4.653914
E7	15	194	WT	Plate_6_filtered	5.479531	7.763075
G2	31	114	Null	Plate_6_filtered	6.0029526	3.580107
G9	9	87	Null	Plate_6_filtered	5.1156964	1.8524685
G11	4	114	Null	Plate_6_filtered	5.9058137	3.0623147
B2	24	129	WT	Plate_6_filtered	8.952531	4.1985874
E2	31	141	WT	Plate_6_filtered	4.7986317	1.959273
D3	20	55	Null	Plate_6_filtered	7.8918486	4.64219
G2	12	114	Null	Plate_6_filtered	5.811772	3.042675
G5	15	131	Null	Plate_6_filtered	4.5595956	2.697032
E4	25	131	WT	Plate_6_filtered	4.162952	2.0968645
G3	21	123	Null	Plate_6_filtered	5.6868978	8.119521
E8	8	215	WT	Plate_6_filtered	6.40227	7.1037006
G5	31	131	Null	Plate_6_filtered	6.422285	5.7972403
B2	36	129	WT	Plate_6_filtered	9.593709	5.4551067
B7	35	102	WT	Plate_6_filtered	6.9494257	7.1701474
D8	14	62	Null	Plate_6_filtered	8.186423	5.305848
G4	26	109	Null	Plate_6_filtered	6.3839273	5.642545
E11	24	232	WT	Plate_6_filtered	5.505084	2.773183
E9	11	251	WT	Plate_6_filtered	6.2201104	8.046564
E7	11	194	WT	Plate_6_filtered	4.338046	3.5308256
E5	8	172	WT	Plate_6_filtered	5.4091525	2.754618
E6	6	144	WT	Plate_6_filtered	3.7262099	2.774107
E2	29	141	WT	Plate_6_filtered	5.7558217	5.075949
E2	35	141	WT	Plate_6_filtered	3.3723388	3.8735535
B3	19	116	WT	Plate_6_filtered	9.077104	2.6810603
E7	27	194	WT	Plate_6_filtered	8.0902405	3.632995
E11	25	232	WT	Plate_6_filtered	3.8864305	3.8400834
D3	6	55	Null	Plate_6_filtered	10.384523	4.288062
E9	33	251	WT	Plate_6_filtered	6.422091	4.832165
E4	28	131	WT	Plate_6_filtered	4.2915773	2.212831
E9	12	251	WT	Plate_6_filtered	5.7924185	3.2791796
G10	27	88	Null	Plate_6_filtered	4.1696877	5.680478
G7	1	128	Null	Plate_6_filtered	3.758525	3.426976
G3	9	123	Null	Plate_6_filtered	5.289353	4.2675266
E2	27	141	WT	Plate_6_filtered	5.1935153	6.8501496
B8	36	92	WT	Plate_6_filtered	9.511436	4.9719033
G5	28	131	Null	Plate_6_filtered	3.6977391	6.872187
G9	19	87	Null	Plate_6_filtered	6.110792	3.7260056
E11	22	232	WT	Plate_6_filtered	4.8827133	5.5739784
B6	8	93	WT	Plate_6_filtered	8.756456	4.560614
E9	1	251	WT	Plate_6_filtered	5.3333645	5.7561846
E2	26	141	WT	Plate_6_filtered	5.5300283	7.5325255
B2	29	129	WT	Plate_6_filtered	8.745933	4.236743
B4	10	88	WT	Plate_6_filtered	8.115537	4.087105
G10	10	88	Null	Plate_6_filtered	5.441591	4.198347
G7	19	128	Null	Plate_6_filtered	3.9108424	3.2398295
G5	2	131	Null	Plate_6_filtered	6.050487	3.487626
G5	2	131	Null	Plate_6_filtered	4.7469487	2.7631838
D6	1	54	Null	Plate_6_filtered	9.839954	4.333834
B5	8	91	WT	Plate_6_filtered	9.201592	4.9485507
G8	34	132	Null	Plate_6_filtered	6.349405	4.404565
E9	35	251	WT	Plate_6_filtered	5.94758	7.7772374
E11	1	232	WT	Plate_6_filtered	3.9985616	4.0190687
G4	22	109	Null	Plate_6_filtered	4.1069384	3.0517569
B2	30	129	WT	Plate_6_filtered	9.969227	5.720437
B9	27	135	WT	Plate_6_filtered	9.87831	4.137443
E5	23	172	WT	Plate_6_filtered	6.269498	6.375732
E11	21	232	WT	Plate_6_filtered	5.12358	6.2581
B9	16	135	WT	Plate_6_filtered	10.514156	4.2453856
